id,grid_id,score,data_source,borough,zip,latitude,longitude,lat_lon,address,status,cb_num,cncldist,category,assemblydist,coundist,gardenname,juris,geometry,openhrsf,openhrsm,openhrssa,openhrssu,openhrsth,openhrstu,openhrsw,statesenatedist,censustract,crossstreets
231256,1569,4.96,df_gardens,Brooklyn,11221.0,40.687957,-73.919381,-3007.628595594617,1448 Broadway,Active,303.0,8.0,Garden,55.0,41.0,Umoja Garden,DPR,POINT (-73.919381 40.687957),CLOSED,5:00 p.m. - 7:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,CLOSED,CLOSED,10:00 a.m. - 12:00 p.m.,25.0,375.0,Putnam Avenue.
231257,1742,4.16,df_gardens,Brooklyn,11206.0,40.709804,-73.950097,-3010.4939546509877,17 Ten Eyck Street,Active,301.0,7.0,Garden,53.0,34.0,Ten Eyck Garden,DPR,POINT (-73.950097 40.709804),9:00 am - 11:00 am & 6:00 pm - 8:00 pm,6:00 pm - 8:00 pm,10:00 am - 12:00 pm,11:00 am - 1:00 pm & 4:00 pm - 6:00 pm,6:00 pm - 8:00 pm,10:00 am - 2:00 pm,4:00 pm - 8:00 pm,18.0,513.0,Union & Lorimer
231258,1453,9.77,df_gardens,Brooklyn,11207.0,40.669704,-73.892083,-3005.169143553432,716 Sutter Avenue,Active,305.0,8.0,Garden,60.0,42.0,Artsy Bloom Community Garden,DPR,POINT (-73.892083 40.669704),9:00a.m.-2:00p.m.,9:00a.m.-2:00p.m.,11:00 a.m. - 7:00 p.m.,11:00 a.m. - 7:00 p.m.,9:00a.m.-2:00p.m.,9:00a.m.-2:00p.m.,9:00a.m.-2:00p.m.,19.0,1158.0,corner of Wyona St.
231259,1625,5.01,df_gardens,Brooklyn,11206.0,40.693177,-73.946688,-3009.1256633477756,122 Hart Street,Active,303.0,8.0,Garden,56.0,36.0,American Heart Garden,DPR,POINT (-73.946688 40.693177),9:00 a.m. - 3:00 p.m.,9:00 a.m. - 3:00 p.m.,9:00 a.m. - 3:00 p.m.,9:00 a.m. - 3:00 p.m.,9:00 a.m. - 3:00 p.m.,9:00 a.m. - 3:00 p.m.,9:00 a.m. - 3:00 p.m.,25.0,261.0,Tompkins & Marcy Avenues
231260,1392,15.4,df_gardens,Brooklyn,11212.0,40.665361,-73.913836,-3005.732823834796,208 Amboy Street,Active,316.0,8.0,Garden,55.0,41.0,Amboy Street Garden,DPR,POINT (-73.913836 40.665361),11:00 a.m. -  4:00 p.m.,CLOSED,11:00 a.m. -  4:00 p.m.,11:00 a.m. -  4:00 p.m.,11:00 a.m. -  4:00 p.m.,CLOSED,CLOSED,25.0,902.0,between Blake & Herzl
231261,1625,5.01,df_gardens,Brooklyn,11206.0,40.694396,-73.945843,-3009.1814175958275,149 Tompkins Avenue,Active,303.0,8.0,Garden,56.0,36.0,All People's Community Garden,DPR,POINT (-73.945843 40.694396),7:00am - 11:00am & 1:00pm - 6:00pm,7:00am - 11:00am & 1:00pm - 6:00pm,,,7:00am - 11:00am & 1:00pm - 6:00pm,7:00am - 11:00am & 1:00pm - 6:00pm,7:00am - 11:00am & 1:00pm - 6:00pm,25.0,259.01,At Willoughby
231262,1510,8.4,df_gardens,Brooklyn,11233.0,40.683677,-73.914086,-3007.096800574222,721 Decatur Street,Active,316.0,8.0,Garden,55.0,41.0,721 Decatur Street Community Garden,DPR,POINT (-73.914086 40.683677),CLOSED,CLOSED,8:00 a.m - 1:00 p.m,10:00 a.m. - 3:00 p.m.,8:00 a.m - 1:00 p.m,CLOSED,CLOSED,25.0,373.0,Thomas Boyland Ave & Decatur St.
231263,1334,7.6,df_gardens,Brooklyn,11212.0,40.659015,-73.909645,-3005.0933646996746,148 Newport Street,Inactive (No Group),316.0,8.0,Garden,55.0,41.0,Gethsemane Garden,DPR,POINT (-73.909645 40.659015),,,,,,,,19.0,916.0,Chester & Bristol Streets
231264,1568,6.55,df_gardens,Brooklyn,11221.0,40.691237,-73.923676,-3008.045820027212,46 Goodwin Place,Active,304.0,7.0,Garden,53.0,37.0,Good Life Garden,DPR,POINT (-73.923676 40.691237),CLOSED,9:00 a.m. - 12:00 p.m.,10:00 a.m. - 4:00 p.m.,10:00 a.m. - 4:00 p.m.,CLOSED,CLOSED,CLOSED,18.0,395.0,Grove street & Goodwin Pl
231265,1684,6.34,df_gardens,Brooklyn,11206.0,40.705291,-73.943969,-3009.910775839979,101 McKibbin Street,Active,301.0,7.0,Garden,53.0,34.0,Sunshine Community Garden,DPR,POINT (-73.943969 40.705291),12:00 p.m. - 4:00 p.m.,,2:00 p.m. - 6:00 p.m.,11:00 a.m. - 3:00 .p.m.,,,,18.0,505.0,Manhattan & Graham Avenues
231266,1743,5.6,df_gardens,Brooklyn,11211.0,40.712747,-73.939674,-3010.287240824478,278 Powers Street,Active,301.0,7.0,Garden,53.0,34.0,Powers Street Garden,DPR,POINT (-73.939674 40.712747),8:00 a.m. - 8:00 p.m.,CLOSED,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,CLOSED,CLOSED,CLOSED,18.0,481.0,Olive & Bushwick Streets
231267,1743,5.6,df_gardens,Brooklyn,11211.0,40.713345,-73.939057,-3010.306336615665,25 Olive Street,Active,301.0,7.0,Garden,53.0,34.0,Olive Street Garden,DPR,POINT (-73.939057 40.713345),10:00a - 12:00p,10:00a - 12:00p,10:00a - 1:00p,10:00a - 1:00p,,,10:00a - 12:00p,18.0,481.0,At Powers St. & Devoe St.
231268,1741,5.300000000000001,df_gardens,Brooklyn,11211.0,40.712503,-73.959351,-3011.0702994655526,207 South 2nd Street,Active,301.0,7.0,Garden,53.0,34.0,El Puente: Espiritu Tierra Community Garden - Earth Spirit,DPR,POINT (-73.959351 40.712503),12:30 p.m. - 1:30 p.m. & 5:00 p.m. - 6:00 p.m.,5:00 p.m. - 7:00 p.m.,2:00 p.m. - 3:00 p.m.,CLOSED,5:00 p.m. - 6:00 p.m.,5:00 p.m. - 6:00 p.m.,12:00 p.m. - 1:00 p.m. & 3:00 p.m. - 6:00 p.m.,59.0,523.0,Roebling Street & Driggs Avenue
231269,1684,6.34,df_gardens,Brooklyn,11206.0,40.702776,-73.947957,-3009.8871294286323,110 Walton Street,Active,301.0,7.0,Garden,53.0,33.0,George Washington Carver Community Garden,DPR,POINT (-73.947957 40.702776),CLOSED,CLOSED,8:00 a.m. - 1:00 p.m.,CLOSED,9:00 a.m. - 12:00 p.m.,10:00 a.m. - 12:00 p.m.,CLOSED,18.0,507.0,Harrison Ave & Throop
231270,1562,5.460000000000001,df_gardens,Brooklyn,11217.0,40.686946,-73.979267,-3009.9904415485817,104 Rockwell Place,Active,302.0,7.0,Garden,57.0,35.0,Brooklyn Bears/Rockwell Place Garden,DPR,POINT (-73.979267 40.686946),CLOSED,CLOSED,10:00 a.m. - 3:00 p.m.,12:00 p.m. - 5:00 p.m.,CLOSED,CLOSED,CLOSED,26.0,33.0,At Lafayette Avenue
231271,1741,5.300000000000001,df_gardens,Brooklyn,11249.0,40.713328,-73.963596,-3011.3041440074876,303 Berry Street,Active,301.0,7.0,Garden,50.0,34.0,Berry Street Garden,DPR,POINT (-73.963596 40.713328),1:30 p.m. - 4:00 p.m.,CLOSED,12:00 p.m. - 5:00 p.m.,CLOSED,10:00 a.m. - 12:30 p.m.,CLOSED,CLOSED,59.0,551.0,S 2nd & 3rd Streets
231272,1335,10.56,df_gardens,Brooklyn,11207.0,40.66074,-73.895554,-3004.64790834996,290 New Lots Avenue,Active,305.0,8.0,Garden,60.0,42.0,Hands & Heart (New Lots Urban Farm),DPR,POINT (-73.895554 40.66074),,,10:00 a.m. -  3:00 p.m.,,,,,19.0,1130.0,New Lots Avenue At Alabama Avenue
231273,1455,9.89,df_gardens,Brooklyn,11208.0,40.673794,-73.878525,-3004.91990687385,213 Atkins Avenue,Not GreenThumb,305.0,8.0,Garden,54.0,42.0,Atkins Gardeners,DPR,POINT (-73.878525 40.673794),7:00p - 10:00p,,7:00p - 10:00p,7:00p - 9:00p,,6:00p - 8:00p,,19.0,1194.0,Pitkin & Belmont Avenues
231274,1509,10.49,df_gardens,Brooklyn,11233.0,40.678806,-73.927086,-3007.2655895393164,9-11 Rochester Avenue,Active,303.0,8.0,Garden,56.0,41.0,Seasons of Vision Garden,DPR,POINT (-73.927086 40.678806),,,,12:00 p.m. - 2 :30 p.m.,,,,20.0,299.0,Herkimer St & Fulton St
231275,1335,10.56,df_gardens,Brooklyn,11207.0,40.660675,-73.892962,-3004.5377126693497,673 Sheffield Avenue,Active,305.0,8.0,Garden,60.0,42.0,Sheffield Garden,BQLT,POINT (-73.892962 40.660675),,,,,,,,19.0,1128.0,btw New Lots Ave. and Hegeman Ave.
231276,1211,0.5499999999999998,df_gardens,Brooklyn,11226.0,40.647004,-73.952508,-3005.947888486032,2601 Tilden Avenue.,Active,317.0,9.0,Garden,42.0,40.0,Rogers/Tilden/Veronica Place Garden,BQLT,POINT (-73.952508 40.647004),9:00a - 2:00p,2:00p - 6:00p,10:00a - 5:00p,10:00a - 5:00p,9:00a - 2:00p,2:00p - 6:00p,2:00p - 6:00p,21.0,794.0,btw Rogers Ave. and Veronica Place
231277,1391,9.94,df_gardens,Brooklyn,11233.0,40.669891,-73.923005,-3006.440555742455,1654 St. John's Place,Active,308.0,9.0,Garden,55.0,41.0,Ralph-Lincoln Service Center Garden,BQLT,POINT (-73.923005 40.669891),,,,,,,,20.0,359.0,btw Ralph Ave. and Lincoln Place
231278,1504,7.569999999999999,df_gardens,Brooklyn,11238.0,40.678089,-73.967744,-3008.866473561216,252-256 St. Marks Avenue,Active,308.0,10.0,Garden,44.0,35.0,Prospect Heights Community Farm,BANG,POINT (-73.967744 40.678089),5:00 to 7:00 p,,10:00 a.m. to 4:00 p,10:00 a.m. to 6:00 p,4:00 p.m. to 6:00 p,4:00 p.m. to 6:00 p,4:00 p.m. to 6:00 p,25.0,205.0,Underhill & Vanderbilt Avenues
231279,1627,4.669999999999999,df_gardens,Brooklyn,11221.0,40.696695,-73.920864,-3008.3348563444797,"1237 Greene Avenue,",Active,304.0,7.0,Garden,53.0,37.0,The People's Garden,BQLT,POINT (-73.920864 40.696695),,,,,,,,18.0,419.0,Van Buren Street & Bushwick Avenue
231280,1800,5.11,df_gardens,Brooklyn,11211.0,40.715892,-73.957354,-3011.2396380697674,599 Driggs Avenue,Active,301.0,7.0,Garden,50.0,34.0,Northside Community Garden,BQLT,POINT (-73.957354 40.715892),,,,,,,,59.0,519.0,btw N. 5th & N. 6th Street
231281,1447,3.83,df_gardens,Brooklyn,11216.0,40.675224,-73.953076,-3008.057931789024,1397 Bedford Avenue,Active,308.0,9.0,Garden,57.0,36.0,Mama Dee's Community Garden,BQLT,POINT (-73.953076 40.675224),,,,,,,,20.0,221.0,"corner of St. Mark""s Ave."
231282,1444,11.57,df_gardens,Brooklyn,11217.0,40.677188,-73.978964,-3009.256226673232,20 Lincoln Place,Active,306.0,10.0,Garden,52.0,39.0,Lincoln-Berkeley Community Garden,BQLT,POINT (-73.978964 40.677188),,,,,,,,26.0,131.0,between 5th & 6th Ave.
231283,1685,4.739999999999999,df_gardens,Brooklyn,11237.0,40.703903,-73.930402,-3009.255911759006,1034 Flushing Avenue,Active,304.0,7.0,Garden,53.0,34.0,La Finca Community Garden,BQLT,POINT (-73.930402 40.703903),,,,,,,,18.0,427.0,Knickerbocker Avenue  & Noll Street
231284,1565,5.529999999999999,df_gardens,Brooklyn,11238.0,40.687676,-73.957538,-3009.160343901688,349 Greene Ave,Active,303.0,8.0,Garden,57.0,36.0,Greene Acres Community Garden,NYRP,POINT (-73.957538 40.687676),,,,,,,,25.0,233.0,corner of Greene Ave
231285,1565,5.529999999999999,df_gardens,Brooklyn,11238.0,40.687676,-73.957538,-3009.160343901688,349 Greene Ave,Active,303.0,8.0,Garden,57.0,36.0,Greene Acres Community Garden,NYRP,POINT (-73.957538 40.687676),,,,,,,,25.0,233.0,corner of Greene Ave
231286,1444,11.57,df_gardens,Brooklyn,11215.0,40.675973,-73.981084,-3009.2525752947317,222 5th Avenue,Active,306.0,10.0,Garden,52.0,39.0,Green Space at President Street,BANG,POINT (-73.981084 40.675973),9:00 a.m. - 5:30 p.m.,9:00 a.m. - 5:30 p.m.,,9:00 a.m. - 5:30 p.m.,9:00 a.m. - 5:30 p.m.,9:00 a.m. - 5:30 p.m.,9:00 a.m. - 5:30 p.m.,26.0,133.0,President Street and 5th Ave.
231287,1444,11.57,df_gardens,Brooklyn,11215.0,40.676273,-73.984765,-3009.424498980845,534 Carroll Street,Active,306.0,10.0,Garden,52.0,39.0,Gil Hodges (Carroll Street Garden),NYRP,POINT (-73.984765 40.676273),,,,,,,,26.0,119.01,Carroll St. and Denton Place
231288,1384,4.0200000000000005,df_gardens,Brooklyn,11215.0,40.664388,-73.987406,-3008.652584697528,274 15th Street,Active,307.0,10.0,Garden,51.0,39.0,6/15 Green Community Garden,BANG,POINT (-73.987406 40.664388),4:00 pm - 6:00 pm,,10:00 am - 4:00 pm,10:00 am - 4:00 pm,,,10:00 am - 12:00 pm,20.0,141.02,6th Avenue and 5th Avenue
231289,1456,8.35,df_gardens,Brooklyn,11208.0,40.669714,-73.869726,-3004.260629678364,1308 Dumont Avenue,Active,305.0,8.0,Garden,60.0,42.0,Euclid / Pine Street Block Association Garden,BQLT,POINT (-73.869726 40.669714),,,,,,,,19.0,1208.01,Euclid St. & Pine St.
231290,1567,6.400000000000001,df_gardens,Brooklyn,11221.0,40.690426,-73.930283,-3008.254709570558,95 Malcolm X Boulevard,Active,303.0,8.0,Garden,56.0,36.0,Bedford Stuyvesant Community Garden (Lola Bryant Comm. Garden),NYRP,POINT (-73.930283 40.690426),,,,,,,,25.0,387.0,Greene & Lexington Avenues
231291,1145,5.39,df_gardens,Brooklyn,11220.0,40.638885,-74.020952,-3008.12895591852,373 64th Street,Active,307.0,10.0,Garden,51.0,38.0,64th Street Community Garden,NYSDOT,POINT (-74.020952 40.638885),3 p.m. to 6 p.m.,3 p.m. to 6 p.m.,10 a.m. to 5 p.m.,,3 p.m. to 6 p.m.,3 p.m. to 6 p.m.,3 p.m. to 6 p.m.,26.0,72.0,West of 4th Avenue (Dead End St.)
231292,1511,8.56,df_gardens,Brooklyn,11207.0,40.683606,-73.907171,-3006.810225538626,1475 Bushwick Avenue,Active,304.0,7.0,Garden,54.0,37.0,Contented Hart Garden,BQLT,POINT (-73.907171 40.683606),,,,,,,,18.0,403.0,Pilling St. & Granite St.
231293,1449,4.069999999999999,df_gardens,Brooklyn,11213.0,40.676314,-73.93289,-3007.31744856746,87 Schenectady Avenue,Active,308.0,9.0,Garden,56.0,36.0,Imani Community Garden (Schenectady),NYRP,POINT (-73.93289 40.676314),,,,,,,,20.0,309.0,btw Pacific St. and Dean St.
231294,1510,8.4,df_gardens,Brooklyn,11207.0,40.684199,-73.910509,-3006.989856347291,34 Cooper Street,Active,304.0,7.0,Garden,54.0,37.0,Cooper Street Community Garden,NYRP,POINT (-73.910509 40.684199),11:00a - 6:00p,11:00a - 6:00p,11:00am - 6:00pm,12:00p to 6:00p,,,11:00a - 4:00p,18.0,403.0,Bushwick Avenue & Broadway
231295,1564,10.4,df_gardens,Brooklyn,11238.0,40.685148,-73.965606,-3009.3016270196877,460 Washington Avenue,Active,302.0,7.0,Garden,57.0,35.0,Hollenback Community Garden,BQLT,POINT (-73.965606 40.685148),,,10:00 a.m. to 6:00 p.m.,10:00 a.m. to 6:00 p.m.,,,,25.0,199.0,Gates & Greene Avenue
231296,1452,4.779999999999999,df_gardens,Brooklyn,11212.0,40.672867,-73.905329,-3005.9416170082427,130 Liberty Avenue,Active,316.0,8.0,Garden,55.0,37.0,McLeod Community Garden,NYRP,POINT (-73.905329 40.672867),11 a.m. to 1:30 p.m.,11 a.m. to 1:30 p.m.,1 p.m. to 2:30 p.m.,1:00 to 2:30 p.m.,11 a.m. to 1:30 p.m.,11 a.m. to 1:30 p.m.,11 a.m. to 1:30 p.m.,25.0,908.0,Sackman & Powell Streets.
231297,1513,7.489999999999999,df_gardens,Brooklyn,11208.0,40.680263,-73.882984,-3005.5792203447913,3030 Fulton Street,Active,305.0,7.0,Garden,54.0,37.0,Essex Street Community Garden,NYRP,POINT (-73.882984 40.680263),,,,,,,,18.0,1168.0,at Essex St.
231298,1444,11.57,df_gardens,Brooklyn,11217.0,40.677667,-73.982381,-3009.430658185127,207 4th Avenue,Active,306.0,10.0,Garden,52.0,39.0,GreenSpace Native Plant Community Garden and Environmental Center,DEP,POINT (-73.982381 40.677667),,,,,,,,26.0,131.0,Union and Sackett Streets
231299,1504,7.569999999999999,df_gardens,Brooklyn,11238.0,40.678924,-73.969016,-3008.979980218784,207 St. Marks Avenue,Active,308.0,10.0,Garden,44.0,35.0,St. Mark's Avenue / Prospect Heights Community Garden,BQLT,POINT (-73.969016 40.678924),,,,,,,,25.0,163.0,Vanderbilt & Carlton Avenues
231300,1507,3.53,df_gardens,Brooklyn,11216.0,40.683441,-73.940104,-3008.1378586178644,392 Hancock Street,Active,303.0,8.0,Garden,56.0,36.0,Garden of Hope,NYRP,POINT (-73.940104 40.683441),,,,,,,,25.0,275.0,Throop & Marcus Garvey Blvd
231301,1568,6.55,df_gardens,Brooklyn,11221.0,40.690732,-73.927322,-3008.156846979704,49 Patchen Avenue,Active,303.0,8.0,Garden,56.0,41.0,Patchen Avenue Garden,BQLT,POINT (-73.927322 40.690732),,,,,,,,25.0,387.0,btw Lexington Ave. and Greene Ave.
231302,1621,3.51,df_gardens,Brooklyn,11201.0,40.697619,-73.984785,-3011.0045917269154,153 Concord Street,Active,302.0,7.0,Garden,52.0,33.0,Bridge Plaza Community Garden,NYRP,POINT (-73.984785 40.697619),,,,,,,,26.0,15.01,Corner of Bridge St & Concord St
231303,1093,6.56,df_gardens,Brooklyn,11210.0,40.631459,-73.95618,-3004.94749546662,2109 Campus Road,Not GreenThumb,314.0,9.0,Garden,42.0,45.0,Brooklyn College Garden,PRI,POINT (-73.95618 40.631459),,,,,,,,21.0,766.0,Campus Road and Ave. H (E. 21st Street & Ocean Avenue)
231304,1453,9.77,df_gardens,Brooklyn,11207.0,40.674257,-73.900623,-3005.8529323621106,88 Williams Avenue,Active,305.0,8.0,Garden,55.0,37.0,Williams Avenue Community Garden,NYRP,POINT (-73.900623 40.674257),,,,,,,,19.0,1144.0,Liberty Ave. & Atlantic Ave.
231305,1391,9.94,df_gardens,Brooklyn,11233.0,40.66985,-73.923444,-3006.4553789634,1642 St. John's Place,Active,308.0,9.0,Garden,55.0,41.0,St. John's Place Renaissance Garden,BQLT,POINT (-73.923444 40.66985),,,,,,,,20.0,359.0,Ralph & Buffalo Avenue
231306,1506,4.03,df_gardens,Brooklyn,11216.0,40.679897,-73.950167,-3008.2851766927984,97 Herkimer Street,Active,303.0,8.0,Garden,57.0,36.0,United Herkimer Garden Club,BQLT,POINT (-73.950167 40.679897),,,,,,,,25.0,247.0,Nostrand & Bedford Avenue
231307,1916,10.56,df_gardens,Manhattan,10009.0,40.728612,-73.980217,-3013.1115538688036,546 East 12th Street,Active,103.0,10.0,Garden,74.0,2.0,Down to Earth Garden,DPR,POINT (-73.980217 40.728612),CLOSED,CLOSED,CLOSED,12:00 p.m. - 5:00 p.m.,CLOSED,1:30 p.m. - 5:00 p.m.,CLOSED,27.0,34.0,At 12th Street
231308,1392,15.4,df_gardens,Brooklyn,11212.0,40.663584,-73.919339,-3005.8252506509757,750 Howard Avenue,Active,316.0,9.0,Garden,55.0,41.0,Howard Garden,DPR,POINT (-73.919339 40.663584),10:00 a.m. - 5:00 p.m.,CLOSED,10:00 a.m. - 5:00 p.m.,CLOSED,10:00 a.m. - 5:00 p.m.,CLOSED,CLOSED,19.0,892.0,Dumont & Blake
231309,1797,7.31,df_gardens,Manhattan,10002.0,40.718908,-73.992998,-3012.914078206184,106 CHRYSTIE STREET,Not GreenThumb,103.0,10.0,Garden,65.0,1.0,Forsyth Garden Conservancy,DPR,POINT (-73.992998 40.718908),,,,,,,,27.0,18.0,in Sarah D. Roosevelt Park
231310,1856,8.32,df_gardens,Manhattan,10002.0,40.721493,-73.992464,-3013.083604828752,179 Chrystie Street,Active,103.0,10.0,Garden,65.0,1.0,M'finda Kalunga Garden,DPR,POINT (-73.992464 40.721493),CLOSED,CLOSED,12:00 p.m. - 4: 00 p.m.,12:00 p.m. - 4: 00 p.m.,CLOSED,5:30 p.m. - 7:30 p.m.,CLOSED,27.0,36.01,Christie & Delancy
231311,2686,7.99,df_gardens,Manhattan,10031.0,40.82276,-73.955403,-3019.06366737228,699 W 138th Street,Active,109.0,13.0,Garden,71.0,7.0,Jenny's Garden,DPR,POINT (-73.955403 40.82276),8:00 a.m. - 10:00 a.m.,8:00 a.m. - 10:00 a.m.,10:00 a.m. - 2:00 p.m.,11:00 a.m. - 3:00 p.m.,8:00 a.m. - 10:00 a.m.,8:00 a.m. - 10:00 a.m.,8:00 a.m. - 10:00 a.m.,30.0,225.0,At 12th Avenue
231312,2388,4.920000000000001,df_gardens,Manhattan,10024.0,40.79303,-73.976876,-3017.7409219742804,191 Riverside Drive,Not GreenThumb,107.0,12.0,Garden,69.0,6.0,Garden People,DPR,POINT (-73.976876 40.79303),,,,,,,,47.0,179.0,Mid-level of Riverside Park at West 91st St.
231313,2568,8.33,df_gardens,Manhattan,10027.0,40.810791,-73.955726,-3018.191677039266,425 West 123rd Street,Active,109.0,13.0,Garden,69.0,7.0,Harlem Grown P.S. 125 Community Garden,JOP,POINT (-73.955726 40.810791),10:00 a.m. - 2:00 p.m.,,10:00 a.m. - 2:00 p.m.,,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,10:00 a.m. - 2:00 p.m.,30.0,209.01,Morningside Ave. and Amsterdam Ave.
231314,1501,13.12,df_gardens,Brooklyn,11231.0,40.678889,-73.996225,-3010.0842231940246,134 2nd Place,Not GreenThumb,306.0,10.0,Garden,52.0,39.0,Transit Garden,BQLT,POINT (-73.996225 40.678889),,,,,,,,26.0,77.0,Smith Street and Court Street
231315,1563,12.98,df_gardens,Brooklyn,11217.0,40.686825,-73.97679,-3009.88070879175,48 Lafayette Avenue,Active,302.0,10.0,Garden,57.0,35.0,MoCADA Ubuntu Garden,PRI,POINT (-73.97679 40.686825),"11:00am - 2:30pm, 3:30pm - 7:00pm",,"11:00am - 2:30pm, 3:30pm - 7:00pm","11:00am - 2:30pm, 3:30pm - 7:00pm","11:00am - 2:30pm, 3:30pm - 7:00pm",,,26.0,35.0,Fort Greene Pl
231316,1686,5.630000000000001,df_gardens,Brooklyn,11221.0,40.698978,-73.923653,-3008.617127126634,143 Stockholm St,Active,304.0,7.0,Garden,53.0,37.0,Stockholm Street Garden,NYPD (DPR),POINT (-73.923653 40.698978),CLOSED,CLOSED,CLOSED,11:00 a.m. - 5:00 p.m.,5:00 p.m. - 7:00 p.m.,5:00 p.m. - 7:00 p.m.,CLOSED,18.0,421.0,Myrtle Avenue & Wilson Avenue
231317,1502,8.55,df_gardens,Brooklyn,11217.0,40.684562,-73.986573,-3010.1113163860264,166 Bond Street,Not GreenThumb,302.0,10.0,Garden,52.0,39.0,Wyckoff Bond Garden,PRI,POINT (-73.986573 40.684562),,,,,,,,26.0,71.0,
231318,1684,6.34,df_gardens,Brooklyn,11206.0,40.704332,-73.940057,-3009.680628226924,131 Moore street,Not GreenThumb,301.0,7.0,Garden,53.0,34.0,Hylan Garden - Hylan Houses (NYCHA),NYCHA,POINT (-73.940057 40.704332),,,,,,,,18.0,489.0,
231319,1397,4.66,df_gardens,Brooklyn,11208.0,40.666757,-73.864058,-3003.8116977199056,1258 Loring Avenue,Active,305.0,8.0,Garden,60.0,42.0,Pink's Paradise Garden of Love - Pink Houses,NYCHA,POINT (-73.864058 40.666757),,,,,,,,19.0,1214.0,Loring Avenue & Autumn Avenue
231320,1624,2.3099999999999996,df_gardens,Brooklyn,11205.0,40.692119,-73.955332,-3009.3991704285077,931 Bedford Avenue,Active,303.0,8.0,Garden,57.0,33.0,Target Brooklyn (Bedford Avenue Block Association),NYRP,POINT (-73.955332 40.692119),,,,,,,,25.0,241.0,Willoughby and Dekalb Ave.
231321,1511,8.56,df_gardens,Brooklyn,11233.0,40.677959,-73.909494,-3006.487366642746,2176 FULTON STREET,Not GreenThumb,316.0,8.0,Garden,55.0,37.0,Oak Grove Pentecostal Holiness Church,PRI,POINT (-73.909494 40.677959),,,,,,,,25.0,369.0,
231322,1396,12.76,df_gardens,Brooklyn,11208.0,40.667523,-73.874329,-3004.2859737170675,479 Milford Street,Active,305.0,8.0,Garden,60.0,42.0,Go Vertical,PRI,POINT (-73.874329 40.667523),,,,,,,,19.0,1118.0,Dumont Ave & Hegeman Ave
231323,1036,7.23,df_gardens,Brooklyn,11234.0,40.623046,-73.932878,-3003.378703906388,4402 Ave. L,Active,318.0,9.0,Garden,41.0,45.0,Serenity Community Garden,BQLT,POINT (-73.932878 40.623046),,,,,,,,21.0,730.0,Troy Ave. & Flatlands
231324,1268,11.54,df_gardens,Brooklyn,11218.0,40.653948,-73.976715,-3007.44552482082,1194 Prospect Avenue,Active,307.0,10.0,Garden,44.0,39.0,Prospect Farm,PRI,POINT (-73.976715 40.653948),,,10:00 am - 3:00 pm,12:00 pm - 3:00 pm,,,4:00 pm - 6:00 pm,20.0,502.02,Terrace Place and Vanderbilt Street
231325,1515,8.56,df_gardens,Brooklyn,11208.0,40.678078,-73.863501,-3004.625255031078,215 Forbell Street,Active,305.0,7.0,Garden,54.0,37.0,BACDYS Garden (Bangladeshi American Development and Youth Services),MTA,POINT (-73.863501 40.678078),,,,,,,,19.0,1188.0,corner of Glenmore Ave.
231326,1269,1.2700000000000005,df_gardens,Brooklyn,11226.0,40.649673,-73.962982,-3006.571032404886,69 East 18th Street,Active,314.0,9.0,Garden,42.0,40.0,Q Gardens Community Farm,MTA/BQLT,POINT (-73.962982 40.649673),,,,,,,,21.0,506.0,between Church Ave. and Caton Ave.
231327,1511,8.56,df_gardens,Brooklyn,11207.0,40.683544,-73.905066,-3006.7200044339043,91 Aberdeen Street,Active,304.0,7.0,Garden,54.0,37.0,Aberdeen Street Community Garden,NYRP,POINT (-73.905066 40.683544),,,11:00 a.m. to 1:00 p.m.,10:00 a.m. to 6:00 p.m.,,,,18.0,405.0,Bushwick Ave. and deadend of Aberdeen St.
231328,1219,2.73,df_gardens,Brooklyn,11239.0,40.644849,-73.877006,-3002.719753442094,11329 Seaview Avenue,Active,305.0,8.0,Garden,60.0,42.0,Ying & Yang,DEP,POINT (-73.877006 40.644849),8:00a - 10:00a,8:00a - 10:00a,8:00a - 10:00a & 12:00p - 4:00p,8:00a - 10:00a,8:00a - 10:00a,8:00a - 10:00a & 11:30a - 12:30p,8:00a - 10:00a,19.0,1058.01,Van Siclen Ave.
231329,1623,3.28,df_gardens,Brooklyn,11205.0,40.693553,-73.958743,-3009.644028083879,636 Myrtle Avenue,Active,303.0,8.0,Garden,57.0,33.0,Myrtle Village Green,DEP (DPR),POINT (-73.958743 40.693553),,10:00a - 12:00p,10:00a - 7:00p,10:00a - 7:00p,,,,25.0,235.0,Kent Ave. and Franklin Ave.
231330,1395,15.52,df_gardens,Brooklyn,11207.0,40.668531,-73.888494,-3004.936508782314,532 Hendrix Street,Active,305.0,8.0,Garden,60.0,42.0,Hendrix Street Block Association Garden,NYRP,POINT (-73.888494 40.668531),,,,,,,,19.0,1160.0,Blake & Dumont Avenues
231331,1511,8.56,df_gardens,Brooklyn,11207.0,40.68167,-73.905959,-3006.6178350715295,36 Aberdeen Street,Active,304.0,7.0,Garden,54.0,37.0,Infant Jesus Community Garden,NYRP,POINT (-73.905959 40.68167),,,,,,,,18.0,405.0,Bushwick Avenue & Broadway
